gloss,video_id,url,split
read,46260,https://www.youtube.com/watch?v=Qc7Dc_qF5NI,test
read,68400,https://www.youtube.com/watch?v=D4bgMLe19N4,test
read,68138,https://www.youtube.com/watch?v=Nx5yZfVGuX8,train
read,70274,https://www.youtube.com/watch?v=WGfiiDgrq1I,train
read,69034,https://www.youtube.com/watch?v=xRNzgIs7WWM,val
read,68139,https://www.youtube.com/watch?v=ybYuTigZNQo,val
read,46273,https://www.youtube.com/watch?v=Ae98aQIiVZo,train
read,46275,http://www.aslpro.com/main/r/read.swf,train
read,46266,https://media.spreadthesign.com/video/mp4/13/457816.mp4,train
read,67125,https://youtu.be/sKEGOtW4ayA,train
read,46276,http://www.aslsearch.com/signs/videos/read.mp4,val
read,46267,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/read.mp4,train
read,46268,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Read-ONxA42RnRps.mp4,train
read,46269,https://media.asldeafined.com/vocabulary/1468758340.1852.mp4,train
read,46270,https://www.handspeak.com/word/r/read2.mp4,train
read,46271,https://www.handspeak.com/word/r/read.mp4,train
read,46272,https://www.signingsavvy.com/signs/mp4/7/7042.mp4,train
teacher,57037,https://www.youtube.com/watch?v=x6CehcknaH8,test
teacher,68166,https://www.youtube.com/watch?v=910Bx1PQvIE,test
teacher,57043,https://www.handspeak.com/word/t/teacher.mp4,train
teacher,57044,https://www.signingsavvy.com/signs/mp4/6/6748.mp4,train
teacher,57045,https://www.signingsavvy.com/signs/mp4/8/8205.mp4,val
teacher,57046,https://www.youtube.com/watch?v=CrUCwJklAUA,val
teacher,57047,https://www.youtube.com/watch?v=-DZaI_yoNac,train
teacher,57048,https://www.youtube.com/watch?v=K7V6D8WSZXg,train
teacher,66593,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TE/TEACHER-792.mp4,train
teacher,57039,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/teacher.mp4,train
teacher,67282,https://youtu.be/EtRRcMFLqI0,val
teacher,57049,https://www.youtube.com/watch?v=-pk0D9N-8Fs,train
teacher,57050,http://www.aslpro.com//main/t/teacher.swf,train
teacher,57051,http://www.aslsearch.com/signs/videos/instructor.mp4,train
teacher,57040,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Teacher-8jyjX2nNXYU.mp4,train
teacher,57041,https://media.asldeafined.com/vocabulary/1468943450.3372.mp4,train
teacher,57042,https://media.asldeafined.com/vocabulary/1522768202.9258.mp4,train
with,63574,https://www.youtube.com/watch?v=A5dihMAjeTE,test
with,69539,http://aslbricks.org/New/ASL-Videos/with.mp4,test
with,68572,https://www.youtube.com/watch?v=IUF82n6VGoI,train
with,68714,https://www.youtube.com/watch?v=-mTZruzaw1E,train
with,68186,https://www.youtube.com/watch?v=-WH3cssdJmQ,val
with,63594,https://www.youtube.com/watch?v=_JfI3DaFB6w,val
with,63595,http://www.aslpro.com/main/w/with.swf,train
with,63596,http://www.aslsearch.com/signs/videos/with.mp4,train
with,66795,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WI/WITH-323.mp4,train
with,63587,https://media.spreadthesign.com/video/mp4/13/51078.mp4,train
with,67076,https://youtu.be/etoY8lmULMg,val
with,63588,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/with.mp4,train
with,63589,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20With-sLUkJtZiNn8.mp4,train
with,63590,https://media.asldeafined.com/vocabulary/1468928850.9790.mp4,train
with,63591,https://www.handspeak.com/word/w/with.mp4,train
with,63592,https://www.signingsavvy.com/signs/mp4/9/9702.mp4,train
with,63593,https://www.youtube.com/watch?v=g4AwGIjxn7k,train
write,64049,https://www.youtube.com/watch?v=A5dihMAjeTE,test
write,69544,http://aslbricks.org/New/ASL-Videos/write.mp4,test
write,70261,https://www.youtube.com/watch?v=WGfiiDgrq1I,train
write,64060,https://media.asldeafined.com/vocabulary/1468929385.6917.mp4,train
write,64061,https://media.asldeafined.com/vocabulary/1522768314.6956.mp4,val
write,64062,https://www.handspeak.com/word/w/write2.mp4,val
write,64064,https://www.handspeak.com/word/w/write.mp4,train
write,64065,https://www.signingsavvy.com/signs/mp4/8/8441.mp4,train
write,66815,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WR/WRITE-1467.mp4,train
write,64056,https://media.spreadthesign.com/video/mp4/13/51100.mp4,train
write,67008,https://youtu.be/ggCEDV4EoGs,val
write,64066,https://www.youtube.com/watch?v=3RYUgwyFzgM,train
write,64067,https://www.youtube.com/watch?v=rqBe62cqd6w,train
write,64068,http://www.aslsearch.com/signs/videos/write.mp4,train
write,64057,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/write.mp4,train
write,64058,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/writing.mp4,train
write,64059,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Write-2Vss5wDKFhg.mp4,train
friend,23567,https://www.youtube.com/watch?v=lWaQxL25Aew,test
friend,68214,https://www.youtube.com/watch?v=25OsRZMSydI,test
friend,70342,https://www.youtube.com/watch?v=bq-HmgjGzmw,train
friend,68952,https://www.youtube.com/watch?v=uvhVws-LlfM,train
friend,23574,https://www.signingsavvy.com/signs/mp4/14/14372.mp4,train
friend,23575,https://www.youtube.com/watch?v=6a571i9uA3U,val
friend,23576,https://www.youtube.com/watch?v=6RRmIyhkMx0,train
friend,65782,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/FR/FRIEND-462.mp4,val
friend,67691,https://youtu.be/VXN_PVcYgKc,train
friend,23577,http://www.aslpro.com/main/f/friend.swf,train
friend,23578,http://www.aslsearch.com/signs/videos/friend.mp4,train
friend,23568,https://media.spreadthesign.com/video/mp4/13/456372.mp4,train
friend,23569,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/friend.mp4,val
friend,23570,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Friend-kf4Rs2291OM.mp4,train
friend,23572,https://media.asldeafined.com/vocabulary/1468514220.311.mp4,train
friend,23573,https://www.handspeak.com/word/f/friend.mp4,train
home,27762,https://www.youtube.com/watch?v=SiBub8VD5wo,test
home,69366,http://aslbricks.org/New/ASL-Videos/home.mp4,test
home,68514,https://www.youtube.com/watch?v=h5auyidvtSc,train
home,70085,https://www.youtube.com/watch?v=jDCw7stJaM4,train
home,27772,https://www.youtube.com/watch?v=n0Xb58PVX_A,train
home,27773,https://www.youtube.com/watch?v=WSHD1XX7kWk,val
home,27774,http://www.aslpro.com/main/h/home.swf,train
home,27765,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/home.mov,val
home,67765,https://youtu.be/kI8My8vQVXM,train
home,27775,http://www.aslsearch.com/signs/videos/residence.mp4,train
home,27766,https://media.spreadthesign.com/video/mp4/13/58526.mp4,train
home,27767,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/home.mp4,train
home,27768,https://media.asldeafined.com/vocabulary/1468581607.3342.mp4,val
home,27769,https://www.handspeak.com/word/h/home.mp4,train
home,27770,https://www.signingsavvy.com/signs/mp4/7/7180.mp4,train
home,27771,https://www.youtube.com/watch?v=mq0ygGcmFKY,train
you,64351,https://www.youtube.com/watch?v=BRO-oYGV224,test
you,69547,http://aslbricks.org/New/ASL-Videos/you.mp4,test
you,64384,https://www.handspeak.com/word/y/you.mp4,train
you,64385,https://www.signingsavvy.com/signs/mp4/24/24020.mp4,train
you,64386,https://www.youtube.com/watch?v=K9m1pAFMqyw,train
you,64387,https://www.youtube.com/watch?v=qC83X1nR5-I,val
you,64388,https://www.youtube.com/watch?v=R6-Md4KCHPY,train
you,64379,https://media.spreadthesign.com/video/mp4/13/51110.mp4,val
you,67015,https://youtu.be/u4ECcCgXTqs,train
you,64389,https://www.youtube.com/watch?v=WQdU1hAJFoI,train
you,64390,http://www.aslpro.com/main/y/you.swf,train
you,64391,http://www.aslsearch.com/signs/videos/you.mp4,train
you,64380,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/you.mp4,val
you,64381,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20you%202-3TH0mPZ3gbE.mp4,train
you,64382,https://media.asldeafined.com/vocabulary/1468775202.6030.mp4,train
you,64383,https://media.asldeafined.com/vocabulary/1468775230.7358.mp4,train
girl,24590,https://www.youtube.com/watch?v=YdHKN_wHZqo,val
girl,69342,http://aslbricks.org/New/ASL-Videos/girl.mp4,train
girl,68840,https://www.youtube.com/watch?v=qom1zfdv0fM,train
girl,24612,https://www.youtube.com/watch?v=pwh3cOdoiG4,val
girl,24613,http://www.aslpro.com/main/g/girl.swf,train
girl,24614,http://www.aslsearch.com/signs/videos/girl.mp4,train
girl,65817,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/GI/GIRL-465.mp4,train
girl,24605,https://media.spreadthesign.com/video/mp4/13/456446.mp4,train
girl,67709,https://youtu.be/BplLBwbCc_0,train
girl,24606,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/girl.mp4,test
girl,24607,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Girl-au4SAlovob8.mp4,val
girl,24608,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Girl-v3qw7pEsoEw.mp4,test
girl,24609,https://media.asldeafined.com/vocabulary/1468548923.2582.mp4,train
girl,24610,https://www.handspeak.com/word/g/girl.mp4,train
girl,24611,https://www.signingsavvy.com/signs/mp4/7/7076.mp4,train
make,34558,https://www.youtube.com/watch?v=IxO7unGawfk,val
make,68226,https://www.youtube.com/watch?v=2vE7aBuVV28,train
make,70082,https://www.youtube.com/watch?v=jDCw7stJaM4,train
make,34581,https://media.asldeafined.com/vocabulary/1468713374.2074.mp4,val
make,34582,https://www.handspeak.com/word/m/make.mp4,train
make,34583,https://www.signingsavvy.com/signs/mp4/22/22337.mp4,train
make,34584,https://www.signingsavvy.com/signs/mp4/22/22338.mp4,train
make,34575,https://media.spreadthesign.com/video/mp4/13/456657.mp4,train
make,67871,https://youtu.be/NokkIJtHjAs,train
make,34585,http://www.aslpro.com/main/m/make.swf,test
make,34586,http://www.aslsearch.com/signs/videos/fix.mp4,val
make,34577,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20aspect%202-cluc2HL2fcI.mp4,test
make,34578,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20aspect-iAySYwNEWoY.mp4,train
make,34579,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make%20opposite-niihcD0oYjQ.mp4,train
make,34580,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Make-RGxUemQEoi0.mp4,train
restaurant,47655,https://www.youtube.com/watch?v=Qc7Dc_qF5NI,val
restaurant,70170,https://www.youtube.com/watch?v=F5Wef1_PtLk,train
restaurant,68996,https://www.youtube.com/watch?v=WjAntLANPAE,train
restaurant,47661,https://www.signingsavvy.com/signs/mp4/22/22673.mp4,val
restaurant,47663,https://www.youtube.com/watch?v=4Mr8Op72wR4,train
restaurant,47664,https://www.youtube.com/watch?v=oH72yDS3Lok,train
restaurant,66398,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/RE/RESTAURANT-969.mp4,train
restaurant,67139,https://youtu.be/ga1SpOcX4_4,train
restaurant,47665,http://www.aslpro.com/main/r/restaurant.swf,train
restaurant,47666,http://www.aslsearch.com/signs/videos/restaurant.mp4,test
restaurant,47656,https://media.spreadthesign.com/video/mp4/13/50756.mp4,val
restaurant,47657,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/restaurant.mp4,test
restaurant,47658,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Restaurant%202-uv8d_492XI0.mp4,train
restaurant,47659,https://media.asldeafined.com/vocabulary/1468760497.4726.mp4,train
restaurant,47660,https://www.handspeak.com/word/r/restaurant.mp4,train
student,55332,https://www.youtube.com/watch?v=XB3Q6IX6CBo,train
student,69494,http://aslbricks.org/New/ASL-Videos/student.mp4,test
student,55343,https://www.signingsavvy.com/signs/mp4/6/6462.mp4,train
student,55344,https://www.youtube.com/watch?v=0E3YmyCR6EY,train
student,55345,https://www.youtube.com/watch?v=jrf2XYqjg2o,train
student,55346,https://www.youtube.com/watch?v=r9IrbtWrmdg,val
student,55337,https://media.spreadthesign.com/video/mp4/13/50829.mp4,train
student,67256,https://youtu.be/wdQC5BuX2ec,val
student,55347,http://www.aslpro.com/main/s/student.swf,train
student,55348,http://www.aslsearch.com/signs/videos/student.mp4,test
student,55338,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/student2.mp4,train
student,55339,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/student.mp4,train
student,55340,https://media.asldeafined.com/vocabulary/1468897377.1672.mp4,train
student,55341,https://media.asldeafined.com/vocabulary/1522767321.7329.mp4,train
student,55342,https://www.handspeak.com/word/s/student.mp4,val
father,21202,https://www.youtube.com/watch?v=lWaQxL25Aew,train
father,69318,http://aslbricks.org/New/ASL-Videos/father.mp4,train
father,21220,http://www.aslpro.com/main/f/father.swf,train
father,21221,http://www.aslsearch.com/signs/videos/dad.mp4,val
father,21205,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/father.mp4,train
father,21207,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Father.mp4,train
father,21209,https://media.asldeafined.com/vocabulary/1468463544.4624.mp4,train
father,21210,https://www.handspeak.com/word/f/father.mp4,train
father,21212,https://www.signingsavvy.com/signs/mp4/6/6510.mp4,train
father,21204,https://media.spreadthesign.com/video/mp4/13/455635.mp4,test
father,67647,https://youtu.be/0LUoVGzdENo,val
father,21217,https://www.youtube.com/watch?v=4px5GII_5ws,test
father,21218,https://www.youtube.com/watch?v=Fa66XIJ2df0,train
father,21219,https://www.youtube.com/watch?v=UnAiMqWCzNs,train
talk,56800,https://www.youtube.com/watch?v=x6CehcknaH8,train
talk,68165,https://www.youtube.com/watch?v=8FrWB5VSoNQ,train
talk,68868,https://www.youtube.com/watch?v=RuDTzUVgKFM,train
talk,56828,https://www.youtube.com/watch?v=WhUh8CHjj4k,val
talk,56829,http://www.aslpro.com/main/t/talk.swf,train
talk,56830,http://www.aslsearch.com/signs/videos/speak.mp4,train
talk,56813,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Talk-6MXys6LpYAo.mp4,train
talk,56816,https://media.asldeafined.com/vocabulary/1468943013.6512.mp4,train
talk,56811,https://media.spreadthesign.com/video/mp4/13/50902.mp4,train
talk,56819,https://www.signingsavvy.com/signs/mp4/14/14613.mp4,test
talk,56820,https://www.signingsavvy.com/signs/mp4/14/14614.mp4,val
talk,67277,https://youtu.be/2C95Ib4KdOg,test
talk,56821,https://www.signingsavvy.com/signs/mp4/22/22166.mp4,train
talk,56827,https://www.youtube.com/watch?v=vB3APsM4FFQ,train
today,58676,https://www.youtube.com/watch?v=x6CehcknaH8,train
today,69512,http://aslbricks.org/New/ASL-Videos/today.mp4,train
today,70346,https://www.youtube.com/watch?v=bq-HmgjGzmw,train
today,58684,https://www.signingsavvy.com/signs/mp4/9/9785.mp4,val
today,58685,https://www.youtube.com/watch?v=IlLRJ6jw4lY,train
today,58686,http://www.aslpro.com/main/t/today.swf,train
today,58687,http://www.aslsearch.com/signs/videos/current.mp4,train
today,58677,https://media.spreadthesign.com/video/mp4/13/485657.mp4,train
today,58678,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/today.mp4,train
today,58679,https://media.asldeafined.com/vocabulary/1468945745.3876.mp4,test
today,58680,https://www.handspeak.com/word/t/today.mp4,val
today,58681,https://www.signingsavvy.com/signs/mp4/6/6999.mp4,test
today,58682,https://www.signingsavvy.com/signs/mp4/7/7687.mp4,train
today,58683,https://www.signingsavvy.com/signs/mp4/7/7688.mp4,train
child,10435,https://www.youtube.com/watch?v=PPmQd2zWdP0,val
child,10450,https://www.signingsavvy.com/signs/mp4/9/9191.mp4,train
child,10451,https://www.youtube.com/watch?v=32hgy9NSs7k,train
child,10452,http://www.aslpro.com/main/c/child.swf,train
child,65351,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/CH/CHILD-75.mp4,train
child,10443,https://media.spreadthesign.com/video/mp4/13/125977.mp4,train
child,10453,http://www.aslsearch.com/signs/videos/child.mp4,train
child,10444,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-D-7K4sSsMWw.mp4,train
child,10445,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Child-WrFMVymtcRs.mp4,train
child,10446,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Short-bjSx00_gSOs.mp4,test
child,10447,https://media.asldeafined.com/vocabulary/1466732333.9614.mp4,train
child,10448,https://www.handspeak.com/word/c/child.mp4,test
child,10449,https://www.signingsavvy.com/signs/mp4/23/23321.mp4,val
phone,42419,https://www.youtube.com/watch?v=zHd4YEFzpwE,val
phone,68704,https://www.youtube.com/watch?v=mOS-N9FH98A,train
phone,68130,https://www.youtube.com/watch?v=WgwZiQTmuf4,train
phone,42431,https://www.youtube.com/watch?v=OxPU1Gq4UcY,train
phone,42423,https://media.spreadthesign.com/video/mp4/13/457751.mp4,train
phone,42433,http://www.aslpro.com/main/p/phone.swf,train
phone,42434,http://www.aslsearch.com/signs/videos/phone.mp4,train
phone,42424,https://media.spreadthesign.com/video/mp4/13/457752.mp4,train
phone,42425,https://media.asldeafined.com/vocabulary/1468725580.1235.mp4,train
phone,42426,https://www.handspeak.com/word/p/phone.mp4,test
phone,42427,https://www.handspeak.com/word/p/phone-you.mp4,train
phone,42428,https://www.signingsavvy.com/signs/mp4/7/7254.mp4,test
phone,42429,https://www.youtube.com/watch?v=fgg7qxjYh_0,val
weekend,62729,https://www.youtube.com/watch?v=A5dihMAjeTE,val
weekend,70377,https://www.youtube.com/watch?v=Z25ng9maolE,train
weekend,62737,https://www.youtube.com/watch?v=o0D-dVMQr1E,train
weekend,62738,http://www.aslsearch.com/signs/videos/weekend.mp4,train
weekend,66761,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEEKEND-1419.mp4,train
weekend,66760,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WEEKEND-817.mp4,train
weekend,62730,https://media.spreadthesign.com/video/mp4/13/50955.mp4,train
weekend,62731,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Weekend%2C%20Week%20End-Wr2p1G8GWBc.mp4,train
weekend,62732,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Weekend-ejkUp4ijJQo.mp4,train
weekend,62733,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Weekend-pAHdWC05cKc.mp4,test
weekend,62734,https://media.asldeafined.com/vocabulary/1468927642.2297.mp4,train
weekend,62735,https://www.handspeak.com/word/w/weekend.mp4,test
weekend,62736,https://www.signingsavvy.com/signs/mp4/6/6766.mp4,val
food,22739,https://www.youtube.com/watch?v=lWaQxL25Aew,train
food,69330,http://aslbricks.org/New/ASL-Videos/food.mp4,train
food,68052,https://www.youtube.com/watch?v=EhU8iSsKPI0,train
food,70058,https://www.youtube.com/watch?v=jDCw7stJaM4,val
food,22743,https://media.spreadthesign.com/video/mp4/13/74992.mp4,train
food,22744,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/food.mp4,train
food,22745,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20Food.mp4,train
food,22746,https://media.asldeafined.com/vocabulary/1468513144.2894.mp4,train
food,22747,https://www.handspeak.com/word/f/food.mp4,val
food,22748,https://www.signingsavvy.com/signs/mp4/14/14883.mp4,test
food,22749,http://www.aslpro.com/main/f/food.swf,test
food,22750,http://www.aslsearch.com/signs/videos/eat.mp4,train
young,64401,https://www.youtube.com/watch?v=BRO-oYGV224,train
young,68606,https://www.youtube.com/watch?v=jvv0jM6Vq-0,train
young,70366,https://www.youtube.com/watch?v=Z25ng9maolE,train
young,64419,http://www.aslsearch.com/signs/videos/young.mp4,val
young,64411,https://media.spreadthesign.com/video/mp4/13/51114.mp4,train
young,67016,https://youtu.be/4CvemDSU8uQ,train
young,64413,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Young%2C%20Youth-umNnbtekYCg.mp4,train
young,64414,https://media.asldeafined.com/vocabulary/1468775303.4630.mp4,train
young,64415,https://www.handspeak.com/word/y/young.mp4,val
young,64416,https://www.signingsavvy.com/signs/mp4/14/14354.mp4,test
young,64417,https://www.youtube.com/watch?v=I02FA61xpCs,test
young,64418,http://www.aslpro.com/main/y/young.swf,train
and,02517,https://www.youtube.com/watch?v=jPn0FQxkdBc,test
and,02524,http://www.aslpro.com/main/a/and.swf,train
and,02525,http://www.aslsearch.com/signs/videos/and.mp4,train
and,65067,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/AN/AND-14.mp4,val
and,67361,https://youtu.be/4copJVW6mI0,train
and,02518,https://media.spreadthesign.com/video/mp4/13/363749.mp4,test
and,02519,https://media.asldeafined.com/vocabulary/1466510124.991.mp4,train
and,02520,https://www.handspeak.com/word/a/and.mp4,train
and,02521,https://www.signingsavvy.com/signs/mp4/23/23852.mp4,train
and,02522,https://www.youtube.com/watch?v=O5wvGmVozmw,train
and,02523,https://www.youtube.com/watch?v=PvFguNv1zIk,val
every,19798,https://www.youtube.com/watch?v=2oaCeSdHG-A,test
every,69311,http://aslbricks.org/New/ASL-Videos/every.mp4,train
every,65648,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/EV/EVERY-1328.mp4,train
every,19842,https://media.spreadthesign.com/video/mp4/13/96334.mp4,val
every,19843,https://media.asldeafined.com/vocabulary/1468377708.7337.mp4,train
every,19844,https://www.handspeak.com/word/e/every.mp4,test
every,19845,https://www.signingsavvy.com/signs/mp4/5/5851.mp4,train
every,19846,https://www.youtube.com/watch?v=ChVZflrwViQ,train
every,19847,https://www.youtube.com/watch?v=kUTK18ql7Zo,train
every,19848,http://www.aslpro.com/main/e/every.swf,train
every,19849,http://www.aslsearch.com/signs/videos/every.mp4,val
rat,46155,https://www.youtube.com/watch?v=Qc7Dc_qF5NI,test
rat,46182,http://www.aslsearch.com/signs/videos/rat.mp4,train
rat,46174,https://media.spreadthesign.com/video/mp4/13/49267.mp4,train
rat,67123,https://youtu.be/5kdynSmFI_E,val
rat,46175,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/rat.mp4,train
rat,46176,https://media.asldeafined.com/vocabulary/1546574950.2713.mp4,test
rat,46177,https://www.handspeak.com/word/r/rat-animal.mp4,train
rat,46178,https://www.signingsavvy.com/signs/mp4/2/2975.mp4,train
rat,46179,https://www.signingsavvy.com/signs/mp4/7/7526.mp4,train
rat,46180,https://www.youtube.com/watch?v=sYgnTw77hk8,train
rat,46181,http://www.aslpro.com/main/r/rat.swf,val
see,50107,https://www.youtube.com/watch?v=XB3Q6IX6CBo,test
see,69460,http://aslbricks.org/New/ASL-Videos/see.mp4,train
see,68444,https://www.youtube.com/watch?v=EzeU9Z2xDB0,train
see,50120,https://media.spreadthesign.com/video/mp4/13/306763.mp4,val
see,67178,https://youtu.be/InFyZzSRtZU,train
see,50122,https://media.asldeafined.com/vocabulary/1468764895.9090.mp4,test
see,50123,https://www.handspeak.com/word/s/see.mp4,train
see,50125,https://www.signingsavvy.com/signs/mp4/8/8396.mp4,train
see,50126,https://www.youtube.com/watch?v=QMvwHGkCFqI,train
see,50127,http://www.aslpro.com/main/s/see.swf,train
see,50128,http://www.aslsearch.com/signs/videos/see.mp4,val
to,58629,https://www.youtube.com/watch?v=x6CehcknaH8,test
to,58730,http://www.aslsearch.com/signs/videos/to.mp4,train
to,58721,https://media.spreadthesign.com/video/mp4/13/90088.mp4,train
to,58722,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20To-q6oIZTKkhzw.mp4,val
to,58723,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20To-wGaGr4j4UjQ.mp4,train
to,58724,https://media.asldeafined.com/vocabulary/1468925328.4856.mp4,test
to,58725,https://media.asldeafined.com/vocabulary/1468945694.5004.mp4,train
to,58726,https://www.handspeak.com/word/t/to.mp4,train
to,58727,https://www.signingsavvy.com/signs/mp4/8/8675.mp4,train
to,58728,https://www.youtube.com/watch?v=2QnEVRZ9_Mc,train
to,58729,http://www.aslpro.com/main/t/to.swf,val
store,69489,http://aslbricks.org/New/ASL-Videos/store.mp4,train
store,54955,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/store.mp4,train
store,54963,https://www.youtube.com/watch?v=CPp1UOM-olA,train
store,54964,http://www.aslpro.com/main/s/store.swf,val
store,54965,http://www.aslsearch.com/signs/videos/store2.mp4,train
store,54966,http://www.aslsearch.com/signs/videos/store.mp4,val
store,54956,https://signstock.blob.core.windows.net/signschool/videos/SignSchool%20store%202.mp4,train
store,54957,https://media.asldeafined.com/vocabulary/1468896551.3640.mp4,train
store,54958,https://www.handspeak.com/word/s/store.mp4,test
store,54962,https://www.signingsavvy.com/signs/mp4/9/9198.mp4,train
we,62583,https://www.youtube.com/watch?v=A5dihMAjeTE,train
we,69527,http://aslbricks.org/New/ASL-Videos/we.mp4,train
we,66755,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/WE/WE-1416.mp4,train
we,62774,https://media.spreadthesign.com/video/mp4/13/90208.mp4,val
we,62775,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20We-19JJXcGUvBo.mp4,train
we,62776,https://media.asldeafined.com/vocabulary/1468927382.4419.mp4,val
we,62777,https://www.handspeak.com/word/w/we.mp4,train
we,62778,https://www.signingsavvy.com/signs/mp4/9/9274.mp4,train
we,62779,http://www.aslpro.com/main/w/we.swf,test
we,62780,http://www.aslsearch.com/signs/videos/we.mp4,train
dinner,16330,http://www.aslsearch.com/signs/videos/dinner2.mp4,train
dinner,16322,https://media.spreadthesign.com/video/mp4/13/456728.mp4,train
dinner,16323,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/dinner.mp4,train
dinner,16324,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Dinner-9jBzuXsAPvE.mp4,train
dinner,16325,https://media.asldeafined.com/vocabulary/1467683132.9168.mp4,val
dinner,16326,https://www.handspeak.com/word/d/dinner.mp4,val
dinner,16327,https://www.signingsavvy.com/signs/mp4/6/6293.mp4,train
dinner,16328,https://www.signingsavvy.com/signs/mp4/7/7586.mp4,test
dinner,16329,http://www.aslpro.com/main/d/dinner.swf,train
she,50918,https://www.youtube.com/watch?v=XB3Q6IX6CBo,train
she,69466,http://aslbricks.org/New/ASL-Videos/she.mp4,train
she,50948,https://media.spreadthesign.com/video/mp4/13/89946.mp4,train
she,50949,https://media.asldeafined.com/vocabulary/1468765813.2123.mp4,train
she,50950,https://www.handspeak.com/word/s/she.mp4,val
she,50951,https://www.signingsavvy.com/signs/mp4/24/24020.mp4,val
she,50952,https://www.signingsavvy.com/signs/mp4/24/24021.mp4,train
she,50953,http://www.aslpro.com/main/s/she.swf,test
she,50954,http://www.aslsearch.com/signs/videos/she.mp4,train
come,11839,https://www.youtube.com/watch?v=PPmQd2zWdP0,val
come,69275,http://aslbricks.org/New/ASL-Videos/come.mp4,test
come,11884,http://www.aslsearch.com/signs/videos/come.mp4,train
come,11876,https://media.spreadthesign.com/video/mp4/13/399315.mp4,train
